title,author,rating,rating_count,description,isbn,image,book_url,pages,published_year,language,genres,source
The Road,Cormac McCarthy,4.0,1040671.0,,9780307265432.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1600241424i/6288.jpg,https://www.goodreads.com/book/show/6288.The_Road,241.0,,,"Fiction, Science Fiction, Dystopia, Classics, Post Apocalyptic",web_scraping
"The Golden Compass (His Dark Materials, #1)",Philip Pullman,4.03,1620133.0,,9780679879244.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1505766203i/119322.jpg,https://www.goodreads.com/book/show/119322.The_Golden_Compass,399.0,,,"Fantasy, Young Adult, Fiction, Childrens, Adventure",web_scraping
"Harry Potter and the Goblet of Fire (Harry Potter, #4)",J.K. Rowling,4.57,4205821.0,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1627044952i/58613424.jpg,https://www.goodreads.com/book/show/58613424-harry-potter-and-the-goblet-of-fire,752.0,,,"Fantasy, Fiction, Young Adult, Harry Potter, Magic",web_scraping
Siddhartha,Hermann Hesse,4.08,880047.0,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1629378189i/52036.jpg,https://www.goodreads.com/book/show/52036.Siddhartha,152.0,,,"Classics, Fiction, Philosophy, Spirituality, Religion",web_scraping
"Vampire Academy (Vampire Academy, #1)",Richelle Mead,4.1,681253.0,,9781595141743.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1361098973i/345627.jpg,https://www.goodreads.com/book/show/345627.Vampire_Academy,332.0,,,"Fantasy, Young Adult, Vampires, Paranormal, Romance",web_scraping
And Then There Were None,Agatha Christie,4.27,1623015.0,,9780312330873.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1638425885i/16299.jpg,https://www.goodreads.com/book/show/16299.And_Then_There_Were_None,264.0,,,"Mystery, Classics, Fiction, Agatha Christie, Thriller",web_scraping
Don Quixote,Miguel de Cervantes Saavedra,3.91,306094.0,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1546112331i/3836.jpg,https://www.goodreads.com/book/show/3836.Don_Quixote,1023.0,,,"Classics, Fiction, Literature, Spanish Literature, Adventure",web_scraping
The Zombie Room,R.D. Ronald,3.92,41023.0,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1460547041i/29908754.jpg,https://www.goodreads.com/book/show/29908754-the-zombie-room,218.0,,,"Thriller, Mystery, Fiction, Crime, Mystery Thriller",web_scraping
"Angela’s Ashes (Frank McCourt, #1)",Frank McCourt,4.15,659299.0,,9780007205233.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1348317139i/252577.jpg,https://www.goodreads.com/book/show/252577.Angela_s_Ashes,452.0,,,"Nonfiction, Memoir, Biography, Classics, Ireland",web_scraping
The Old Man and the Sea,Ernest Hemingway,3.81,1317658.0,,9780684830490.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1329189714i/2165.jpg,https://www.goodreads.com/book/show/2165.The_Old_Man_and_the_Sea,96.0,,,"Classics, Fiction, Literature, Novels, School",web_scraping
The Poisonwood Bible,Barbara Kingsolver,4.11,794988.0,,9780060786502.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1644073807i/7244.jpg,https://www.goodreads.com/book/show/7244.The_Poisonwood_Bible,546.0,,,"Fiction, Historical Fiction, Africa, Book Club, Classics",web_scraping
Gone Girl,Gillian Flynn,4.15,3456765.0,,9780307588371.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1554086139i/19288043.jpg,https://www.goodreads.com/book/show/19288043-gone-girl,415.0,,,"Fiction, Mystery, Thriller, Book Club, Mystery Thriller",web_scraping
The Complete Stories and Poems,Edgar Allan Poe,4.4,296564.0,,9780385074070.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1327942676i/23919.jpg,https://www.goodreads.com/book/show/23919.The_Complete_Stories_and_Poems,821.0,,,"Classics, Poetry, Horror, Fiction, Short Stories",web_scraping
"Interview with the Vampire (The Vampire Chronicles, #1)",Anne Rice,4.02,651703.0,,9780345476876.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1380631642i/43763.jpg,https://www.goodreads.com/book/show/43763.Interview_with_the_Vampire,346.0,,,"Horror, Fantasy, Fiction, Vampires, Paranormal",web_scraping
Atlas Shrugged,Ayn Rand,3.69,407417.0,,9780452011878.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1405868167i/662.jpg,https://www.goodreads.com/book/show/662.Atlas_Shrugged,1168.0,,,"Fiction, Classics, Philosophy, Politics, Literature",web_scraping
The Girl Who Played with Fire (Millennium #2),Stieg Larsson,4.26,988072.0,,9780307269980.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1351778881i/5060378.jpg,https://www.goodreads.com/book/show/5060378-the-girl-who-played-with-fire,503.0,,,"Fiction, Mystery, Thriller, Crime, Mystery Thriller",web_scraping
"Winnie-the-Pooh (Winnie-the-Pooh, #1)",A.A. Milne,4.38,395865.0,,9780525467564.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1298440130i/99107.jpg,https://www.goodreads.com/book/show/99107.Winnie_the_Pooh,161.0,,,"Classics, Childrens, Fiction, Fantasy, Audiobook",web_scraping
"The Notebook (The Notebook, #1)",Nicholas Sparks,4.16,1845245.0,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1483183484i/33648131.jpg,https://www.goodreads.com/book/show/33648131-the-notebook,227.0,,,"Romance, Fiction, Chick Lit, Contemporary, Adult",web_scraping
The Stranger,Albert Camus,4.03,1410224.0,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1738704267i/49552.jpg,https://www.goodreads.com/book/show/49552.The_Stranger,123.0,,,"Classics, Fiction, Philosophy, France, Literature",web_scraping
Dark Places,Gillian Flynn,3.94,841265.0,,9780307341563.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1354988288i/5886881.jpg,https://www.goodreads.com/book/show/5886881-dark-places,424.0,,,"Mystery, Thriller, Fiction, Mystery Thriller, Crime",web_scraping
"The Shining (The Shining, #1)",Stephen  King,4.28,1712691.0,,9780450040184.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1353277730i/11588.jpg,https://www.goodreads.com/book/show/11588.The_Shining,497.0,,,"Horror, Fiction, Thriller, Classics, Fantasy",web_scraping
Shutter Island,Dennis Lehane,4.14,226777.0,,9780380731862.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1329269081i/21686.jpg,https://www.goodreads.com/book/show/21686.Shutter_Island,369.0,,,"Mystery, Fiction, Thriller, Mystery Thriller, Horror",web_scraping
"Moby-Dick or, The Whale",Herman Melville,3.57,617207.0,,9780142437247.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1327940656i/153747.jpg,https://www.goodreads.com/book/show/153747.Moby_Dick_or_The_Whale,720.0,,,"Classics, Fiction, Literature, Adventure, Historical Fiction",web_scraping
A Prayer for Owen Meany,John Irving,4.24,337736.0,,9780552135399.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1260470010i/4473.jpg,https://www.goodreads.com/book/show/4473.A_Prayer_for_Owen_Meany,637.0,,,"Fiction, Classics, Book Club, Contemporary, Literary Fiction",web_scraping
A Story of Yesterday,Sergio Cobo,4.53,20447.0,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1630609122i/58913358.jpg,https://www.goodreads.com/book/show/58913358-a-story-of-yesterday,70.0,,,"Thriller, Mystery, Spanish Literature, European Literature, Fiction",web_scraping
"Harry Potter and the Chamber of Secrets (Harry Potter, #2)",J.K. Rowling,4.43,4508340.0,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1474169725i/15881.jpg,https://www.goodreads.com/book/show/15881.Harry_Potter_and_the_Chamber_of_Secrets,352.0,,,"Fantasy, Fiction, Young Adult, Harry Potter, Magic",web_scraping
"Clockwork Angel (The Infernal Devices, #1)",Cassandra Clare,4.31,877608.0,,9781416975861.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1693490271i/7171637.jpg,https://www.goodreads.com/book/show/7171637-clockwork-angel,479.0,,,"Fantasy, Young Adult, Romance, Paranormal, Steampunk",web_scraping
"The Hobbit, or There and Back Again",J.R.R. Tolkien,4.3,4466896.0,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1546071216i/5907.jpg,https://www.goodreads.com/book/show/5907.The_Hobbit_or_There_and_Back_Again,366.0,,,"Fantasy, Classics, Fiction, Adventure, Young Adult",web_scraping
The Metamorphosis,Franz Kafka,3.91,1437176.0,,9780553213690.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1646444605i/485894.jpg,https://www.goodreads.com/book/show/485894.The_Metamorphosis,201.0,,,"Classics, Fiction, Philosophy, Fantasy, Short Stories",web_scraping
It,Stephen  King,4.24,1273992.0,,9780450411434.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1334416842i/830502.jpg,https://www.goodreads.com/book/show/830502.It,1184.0,,,"Horror, Fiction, Thriller, Fantasy, Audiobook",web_scraping
The Girl on the Train,Paula Hawkins,3.96,3298350.0,,9781594633669.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1748242265i/22557272.jpg,https://www.goodreads.com/book/show/22557272-the-girl-on-the-train,336.0,,,"Fiction, Mystery, Thriller, Book Club, Mystery Thriller",web_scraping
The Secret Life of Bees,Sue Monk Kidd,4.1,1354628.0,,9780142001745.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1628532099i/37435.jpg,https://www.goodreads.com/book/show/37435.The_Secret_Life_of_Bees,352.0,,,"Fiction, Historical Fiction, Book Club, Classics, Young Adult",web_scraping
Perfume: The Story of a Murderer,Patrick Süskind,4.04,555951.0,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1409112276i/343.jpg,https://www.goodreads.com/book/show/343.Perfume,263.0,,,"Fiction, Classics, Historical Fiction, Horror, Thriller",web_scraping
"The Name of the Wind (The Kingkiller Chronicle, #1)",Patrick Rothfuss,4.52,1085383.0,,9780756404079.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1704917687i/186074.jpg,https://www.goodreads.com/book/show/186074.The_Name_of_the_Wind,662.0,,,"Fantasy, Fiction, Epic Fantasy, High Fantasy, Audiobook",web_scraping
The Red Tent,Anita Diamant,4.21,632780.0,,9780312353766.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1405739117i/4989.jpg,https://www.goodreads.com/book/show/4989.The_Red_Tent,324.0,,,"Historical Fiction, Fiction, Book Club, Historical, Religion",web_scraping
Mystic River,Dennis Lehane,4.18,165919.0,,9780060584757.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1407109549i/21671.jpg,https://www.goodreads.com/book/show/21671.Mystic_River,416.0,,,"Mystery, Fiction, Thriller, Crime, Mystery Thriller",web_scraping
"Red Dragon (Hannibal Lecter, #1)",Thomas  Harris,4.07,374109.0,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1593241110i/28877.jpg,https://www.goodreads.com/book/show/28877.Red_Dragon,454.0,,,"Horror, Fiction, Thriller, Crime, Mystery",web_scraping
The Master and Margarita,Mikhail Bulgakov,4.28,422614.0,,9780679760801.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1327867963i/117833.jpg,https://www.goodreads.com/book/show/117833.The_Master_and_Margarita,372.0,,,"Classics, Fiction, Fantasy, Russia, Russian Literature",web_scraping
Fight Club,Chuck Palahniuk,4.18,644671.0,,9780393355949.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1558216416i/36236124.jpg,https://www.goodreads.com/book/show/36236124-fight-club,224.0,,,"Fiction, Classics, Thriller, Contemporary, Novels",web_scraping
Never Lie,Freida McFadden,4.08,1487516.0,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1661428846i/62080187.jpg,https://www.goodreads.com/book/show/62080187-never-lie,286.0,,,"Thriller, Mystery, Audiobook, Mystery Thriller, Fiction",web_scraping
Before I Go to Sleep,S.J. Watson,3.9,368824.0,,9780062060556.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1358353512i/9736930.jpg,https://www.goodreads.com/book/show/9736930-before-i-go-to-sleep,359.0,,,"Thriller, Fiction, Mystery, Book Club, Mystery Thriller",web_scraping
None of This Is True,Lisa Jewell,4.07,1106602.0,,9781982179007.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1686092508i/62334530.jpg,https://www.goodreads.com/book/show/62334530-none-of-this-is-true,390.0,,,"Thriller, Mystery, Audiobook, Fiction, Book Club",web_scraping
Big Little Lies,Liane Moriarty,4.31,1119050.0,,9780399587191.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1559835163i/33516773.jpg,https://www.goodreads.com/book/show/33516773-big-little-lies,460.0,,,"Fiction, Mystery, Book Club, Contemporary, Thriller",web_scraping
The Count of Monte Cristo,Alexandre Dumas,4.33,1027387.0,,9780140449266.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1724863997i/7126.jpg,https://www.goodreads.com/book/show/7126.The_Count_of_Monte_Cristo,1276.0,,,"Classics, Fiction, Historical Fiction, Adventure, Literature",web_scraping
The Paris Apartment,Lucy Foley,3.64,720451.0,,9780063003057.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1645550948i/58468990.jpg,https://www.goodreads.com/book/show/58468990-the-paris-apartment,360.0,,,"Mystery, Thriller, Fiction, Mystery Thriller, Audiobook",web_scraping
"The Family Upstairs (The Family Upstairs, #1)",Lisa Jewell,3.95,568230.0,,9781501190100.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1564517337i/43822820.jpg,https://www.goodreads.com/book/show/43822820-the-family-upstairs,352.0,,,"Thriller, Mystery, Fiction, Mystery Thriller, Audiobook",web_scraping
"The Housemaid&apos;s Secret (The Housemaid, #2)",Freida McFadden,4.17,1699023.0,,9781837901319.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1664729357i/62848145.jpg,https://www.goodreads.com/book/show/62848145-the-housemaid-s-secret,316.0,,,"Thriller, Mystery, Fiction, Mystery Thriller, Audiobook",web_scraping
Lock Every Door,Riley Sager,3.89,302215.0,,9781524745158.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1540938359i/41837243.jpg,https://www.goodreads.com/book/show/41837243-lock-every-door,381.0,,,"Thriller, Mystery, Mystery Thriller, Fiction, Horror",web_scraping
"You (You, #1)",Caroline Kepnes,3.96,293071.0,,9781501195433.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1549463282i/36430011.jpg,https://www.goodreads.com/book/show/36430011-you,464.0,,,"Thriller, Fiction, Mystery, Mystery Thriller, Contemporary",web_scraping
The Woman in the Window,A.J. Finn,3.94,888848.0,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1528225499i/40389527.jpg,https://www.goodreads.com/book/show/40389527-the-woman-in-the-window,455.0,,,"Thriller, Mystery, Fiction, Mystery Thriller, Book Club",web_scraping
"The Woman in Cabin 10 (Lo Blacklock, #1)",Ruth Ware,3.72,777366.0,,9781501132933.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1465878007i/28187230.jpg,https://www.goodreads.com/book/show/28187230-the-woman-in-cabin-10,341.0,,,"Mystery, Thriller, Fiction, Mystery Thriller, Book Club",web_scraping
"The Last Olympian (Percy Jackson and the Olympians, #5)",Rick Riordan,4.55,1152059.0,,9781423101475.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1723393514i/4556058.jpg,https://www.goodreads.com/book/show/4556058-the-last-olympian,381.0,,,"Fantasy, Young Adult, Mythology, Fiction, Percy Jackson",web_scraping
Pretty Girls,Karin Slaughter,4.01,718956.0,,9780062430878.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1432205734i/25574782.jpg,https://www.goodreads.com/book/show/25574782-pretty-girls,432.0,,,"Thriller, Mystery, Mystery Thriller, Fiction, Audiobook",web_scraping
The Secret History,Donna Tartt,4.15,1035603.0,,9781400031702.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1751820530i/29044.jpg,https://www.goodreads.com/book/show/29044.The_Secret_History,559.0,,,"Fiction, Dark Academia, Mystery, Classics, Contemporary",web_scraping
Home Before Dark,Riley Sager,4.04,315830.0,,9781524745172.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1571683410l/50833559.jpg,https://www.goodreads.com/book/show/50833559-home-before-dark,389.0,,,"Horror, Thriller, Mystery, Mystery Thriller, Fiction",web_scraping
Eragon (The Inheritance Cycle #1),Christopher Paolini,3.97,1944492.0,,9780375826696.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1366212852i/113436.jpg,https://www.goodreads.com/book/show/113436.Eragon,503.0,,,"Fantasy, Young Adult, Fiction, Dragons, Adventure",web_scraping
"The Bone Collector (Lincoln Rhyme, #1)",Jeffery Deaver,4.2,195994.0,,9780451188458.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1437538512i/2373.jpg,https://www.goodreads.com/book/show/2373.The_Bone_Collector,528.0,,,"Mystery, Thriller, Fiction, Crime, Mystery Thriller",web_scraping
The Very Hungry Caterpillar,Eric Carle,4.34,548140.0,,9780241003008.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1603739265i/4948.jpg,https://www.goodreads.com/book/show/4948.The_Very_Hungry_Caterpillar,26.0,,,"Picture Books, Childrens, Fiction, Classics, Animals",web_scraping
The Only One Left,Riley Sager,4.13,616829.0,,9780593183229.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1668181003i/62703226.jpg,https://www.goodreads.com/book/show/62703226-the-only-one-left,383.0,,,"Thriller, Mystery, Mystery Thriller, Fiction, Audiobook",web_scraping
The Couple Next Door,Shari Lapena,3.8,714474.0,,9780735221086.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1471502242i/28815474.jpg,https://www.goodreads.com/book/show/28815474-the-couple-next-door,308.0,,,"Thriller, Mystery, Fiction, Mystery Thriller, Book Club",web_scraping
Behind Closed Doors,B.A. Paris,3.97,757846.0,,9781250121004.0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1458854462i/29437949.jpg,https://www.goodreads.com/book/show/29437949-behind-closed-doors,293.0,,,"Thriller, Fiction, Mystery, Mystery Thriller, Book Club",web_scraping
